Date,Temperature,Rain,Wind_Speed,Wind_Direction,Humidity,Pressure,Total_Cloud,Visibility,Solar_Radiation
02/12/2023 17:00,13.7,,1.0,340.0,41,1015.2,0.0,15610.0,0.64
02/12/2023 18:00,11.3,,1.0,20.0,48,1015.5,0.0,14290.0,0.07
02/12/2023 19:00,10.2,,1.5,50.0,49,1015.8,50.0,18470.0,0.0
02/12/2023 20:00,9.1,,2.5,230.0,68,1016.1,40.0,8480.0,
02/12/2023 21:00,8.7,,2.0,250.0,64,1016.0,60.0,9960.0,
02/12/2023 22:00,8.2,,1.7,250.0,67,1016.3,80.0,8690.0,
02/12/2023 23:00,7.7,,1.8,250.0,68,1016.3,50.0,8640.0,
02/13/2023 00:00,7.5,,1.7,200.0,66,1016.5,50.0,9600.0,
02/13/2023 01:00,7.1,,1.4,70.0,68,1016.5,70.0,9710.0,
02/13/2023 02:00,6.6,,0.6,20.0,70,1016.6,60.0,8880.0,
02/13/2023 03:00,6.6,,1.2,50.0,62,1016.7,60.0,9340.0,
02/13/2023 04:00,6.5,,0.8,90.0,66,1016.5,70.0,9150.0,
02/13/2023 05:00,6.3,,0.3,0.0,67,1016.3,70.0,8740.0,
02/13/2023 06:00,6.3,,1.8,70.0,63,1016.3,60.0,9460.0,
02/13/2023 07:00,5.7,,0.8,180.0,72,1016.8,60.0,7980.0,
02/13/2023 08:00,5.9,,0.6,70.0,68,1017.4,80.0,9800.0,0.0
02/13/2023 09:00,6.9,,1.4,70.0,65,1017.2,70.0,12510.0,0.22
02/13/2023 10:00,8.4,,0.9,70.0,57,1017.2,50.0,14860.0,0.95
02/13/2023 11:00,10.7,,1.7,70.0,50,1016.9,0.0,15810.0,1.75
02/13/2023 12:00,12.1,,3.0,70.0,33,1016.1,0.0,18550.0,2.16
02/13/2023 13:00,14.1,,1.7,70.0,28,1015.4,0.0,17150.0,2.3
02/13/2023 14:00,16.7,,1.2,160.0,26,1014.5,0.0,15160.0,2.24
02/13/2023 15:00,17.0,,1.2,180.0,30,1014.2,20.0,13290.0,1.97
02/13/2023 16:00,16.5,,1.7,230.0,33,1013.6,20.0,13450.0,1.42
02/13/2023 17:00,15.0,,1.3,360.0,32,1013.6,0.0,13570.0,0.74
02/13/2023 18:00,13.4,,1.2,50.0,35,1014.0,0.0,13340.0,0.1
02/13/2023 19:00,11.0,,2.1,50.0,59,1014.1,0.0,10270.0,0.0
02/13/2023 20:00,10.8,,1.0,50.0,55,1014.5,10.0,11940.0,
02/13/2023 21:00,10.8,,0.1,0.0,47,1014.5,0.0,20000.0,
02/13/2023 22:00,11.1,,1.7,70.0,41,1014.0,0.0,19500.0,
02/13/2023 23:00,9.8,,2.1,70.0,53,1013.4,0.0,15650.0,
02/14/2023 00:00,9.4,,1.1,110.0,52,1013.2,0.0,12550.0,
02/14/2023 01:00,8.9,,0.4,0.0,49,1013.0,60.0,11400.0,
02/14/2023 02:00,8.9,,2.0,70.0,51,1012.5,70.0,11280.0,
02/14/2023 03:00,8.7,,1.0,90.0,53,1011.9,70.0,10910.0,
02/14/2023 04:00,9.4,,1.4,70.0,52,1011.1,80.0,10080.0,
02/14/2023 05:00,10.0,,1.1,50.0,41,1010.5,80.0,14030.0,
02/14/2023 06:00,9.5,,2.1,70.0,51,1010.1,90.0,13010.0,
02/14/2023 07:00,9.1,,0.9,200.0,57,1010.3,100.0,10560.0,
02/14/2023 08:00,9.2,,1.6,70.0,59,1010.3,100.0,10240.0,0.0
02/14/2023 09:00,10.1,,0.8,140.0,58,1010.5,100.0,10350.0,0.03
02/14/2023 10:00,10.5,,1.9,50.0,56,1009.8,100.0,11470.0,0.08
02/14/2023 11:00,11.3,,2.8,90.0,58,1009.3,100.0,13100.0,0.39
02/14/2023 12:00,12.4,0.0,3.3,70.0,59,1008.8,100.0,15170.0,0.28
02/14/2023 13:00,12.6,,2.2,50.0,68,1007.5,100.0,10840.0,0.54
02/14/2023 14:00,13.4,,0.4,0.0,70,1006.3,100.0,11720.0,0.69
02/14/2023 15:00,13.8,0.0,0.9,180.0,84,1005.5,100.0,9020.0,0.51
02/14/2023 16:00,13.0,,1.5,90.0,86,1004.8,100.0,12410.0,0.48
02/14/2023 17:00,12.8,,1.3,20.0,89,1004.0,100.0,8740.0,0.07
02/14/2023 18:00,12.2,0.0,1.4,50.0,94,1004.0,100.0,5780.0,0.0
02/14/2023 19:00,12.1,,0.1,0.0,96,1004.4,100.0,5520.0,0.0
02/14/2023 20:00,12.1,,1.6,50.0,99,1004.1,100.0,3170.0,
02/14/2023 21:00,11.6,3.5,0.8,50.0,100,1003.7,100.0,1030.0,
02/14/2023 22:00,11.6,,1.1,230.0,100,1003.6,100.0,690.0,
02/14/2023 23:00,11.3,,1.5,50.0,100,1002.8,100.0,190.0,
02/15/2023 00:00,10.9,0.5,0.2,0.0,100,1001.9,100.0,120.0,
02/15/2023 01:00,10.2,,2.8,230.0,100,1001.4,100.0,40.0,
02/15/2023 02:00,10.6,,3.0,270.0,100,1001.0,60.0,1380.0,
02/15/2023 03:00,10.8,,5.6,290.0,100,1000.5,50.0,6810.0,
02/15/2023 04:00,10.4,,5.4,290.0,94,1000.2,60.0,5710.0,
02/15/2023 05:00,10.4,,7.3,290.0,84,1000.0,40.0,11890.0,
02/15/2023 06:00,10.0,,6.1,290.0,81,999.8,40.0,17260.0,
02/15/2023 07:00,9.1,,4.2,270.0,80,1000.3,60.0,13170.0,
02/15/2023 08:00,8.6,,9.7,290.0,69,1000.5,0.0,18760.0,0.04
02/15/2023 09:00,8.5,,9.8,290.0,72,1001.2,50.0,17870.0,0.19
02/15/2023 10:00,9.1,,5.9,270.0,71,1001.3,70.0,19620.0,0.65
02/15/2023 11:00,9.4,,5.1,290.0,72,1001.1,90.0,17670.0,0.83
02/15/2023 12:00,8.4,,9.8,270.0,73,1000.9,90.0,15680.0,0.54
02/15/2023 13:00,7.2,,10.0,320.0,68,1000.9,60.0,13230.0,0.61
02/15/2023 14:00,7.3,,10.3,320.0,57,1000.4,30.0,19120.0,1.72
02/15/2023 15:00,7.5,,9.0,290.0,46,1000.8,10.0,20000.0,1.97
02/15/2023 16:00,5.9,,13.8,320.0,41,1001.4,0.0,20000.0,1.68
02/15/2023 17:00,4.5,,14.5,320.0,38,1002.1,0.0,20000.0,0.97
02/15/2023 18:00,2.9,,18.5,290.0,44,1002.1,0.0,20000.0,0.21
02/15/2023 19:00,1.6,,13.5,290.0,42,1003.4,0.0,20000.0,0.0
02/15/2023 20:00,0.8,,15.5,290.0,44,1003.4,0.0,20000.0,
02/15/2023 21:00,0.3,,10.9,290.0,48,1005.1,40.0,20000.0,
02/15/2023 22:00,-0.1,,6.5,290.0,52,1006.3,50.0,20000.0,
02/15/2023 23:00,-0.2,,5.8,290.0,53,1007.0,50.0,20000.0,
02/16/2023 00:00,-0.3,,4.5,270.0,53,1007.7,60.0,20000.0,
02/16/2023 01:00,-0.3,,8.6,290.0,52,1007.7,40.0,20000.0,
02/16/2023 02:00,-0.4,,6.3,290.0,53,1008.1,50.0,20000.0,
02/16/2023 03:00,-0.5,,5.3,290.0,54,1008.4,50.0,20000.0,
02/16/2023 04:00,-0.5,,7.5,290.0,52,1008.4,0.0,20000.0,
02/16/2023 05:00,-0.8,,9.3,290.0,54,1008.2,0.0,20000.0,
02/16/2023 06:00,-1.1,,6.5,320.0,50,1008.9,0.0,20000.0,
02/16/2023 07:00,-1.5,,6.3,320.0,52,1009.2,0.0,20000.0,
02/16/2023 08:00,-1.6,,5.5,320.0,50,1009.6,0.0,20000.0,0.01
02/16/2023 09:00,-0.9,,5.2,320.0,48,1009.9,0.0,20000.0,0.5
02/16/2023 10:00,1.5,,2.2,200.0,46,1009.7,0.0,20000.0,1.27
02/16/2023 11:00,3.5,,4.3,230.0,36,1009.2,0.0,20000.0,1.9
02/16/2023 12:00,4.1,,6.4,200.0,35,1008.8,0.0,20000.0,2.34
02/16/2023 13:00,5.3,,6.3,200.0,33,1007.5,0.0,20000.0,2.53
02/16/2023 14:00,6.2,,8.4,230.0,29,1006.1,0.0,20000.0,2.43
02/16/2023 15:00,7.0,,8.6,250.0,30,1005.2,0.0,20000.0,2.08
02/16/2023 16:00,6.0,,9.6,250.0,40,1004.9,100.0,20000.0,1.0
02/16/2023 17:00,5.8,,5.7,230.0,50,1004.3,100.0,20000.0,0.0
02/16/2023 18:00,4.2,0.0,7.4,250.0,74,1005.1,100.0,15140.0,0.01
02/16/2023 19:00,4.0,,7.7,270.0,70,1005.4,100.0,12830.0,0.0
02/16/2023 20:00,2.7,,7.5,270.0,52,1006.5,20.0,20000.0,
02/16/2023 21:00,1.1,0.0,6.8,320.0,54,1007.3,0.0,20000.0,
02/16/2023 22:00,-0.1,,4.2,340.0,60,1008.6,50.0,20000.0,
02/16/2023 23:00,-1.7,,9.7,290.0,52,1008.8,40.0,20000.0,
02/17/2023 00:00,-2.1,,8.8,290.0,59,1008.7,60.0,20000.0,
02/17/2023 01:00,-2.5,,9.7,290.0,69,1008.9,100.0,2480.0,
02/17/2023 02:00,-2.3,,8.2,320.0,61,1008.7,60.0,20000.0,
02/17/2023 03:00,-2.4,0.0,8.2,320.0,55,1008.9,50.0,20000.0,
02/17/2023 04:00,-2.7,,8.2,320.0,53,1008.6,30.0,20000.0,
02/17/2023 05:00,-4.1,,3.9,360.0,70,1009.7,80.0,11220.0,
02/17/2023 06:00,-4.5,0.2,5.4,290.0,63,1010.2,60.0,20000.0,
02/17/2023 07:00,-4.9,,4.2,320.0,64,1010.4,40.0,20000.0,
02/17/2023 08:00,-5.1,,4.0,320.0,63,1010.6,30.0,20000.0,0.01
02/17/2023 09:00,-4.2,,4.0,320.0,61,1010.4,50.0,20000.0,0.51
02/17/2023 10:00,-2.7,,4.3,290.0,63,1010.1,70.0,18100.0,1.07
02/17/2023 11:00,-2.1,,4.6,320.0,61,1009.8,80.0,13320.0,1.28
02/17/2023 12:00,-0.7,0.0,7.5,290.0,48,1009.2,80.0,20000.0,1.99
02/17/2023 13:00,-1.7,,9.1,270.0,59,1008.6,50.0,11000.0,1.59
02/17/2023 14:00,-0.3,,10.8,270.0,40,1007.7,80.0,20000.0,2.76
02/17/2023 15:00,-3.0,0.0,5.9,340.0,71,1008.7,60.0,2030.0,1.12
02/17/2023 16:00,-2.1,,11.5,290.0,44,1008.7,40.0,20000.0,1.38
02/17/2023 17:00,-3.1,,9.4,290.0,48,1009.5,30.0,20000.0,0.56
02/17/2023 18:00,-4.2,0.0,10.7,320.0,54,1010.1,10.0,20000.0,0.1
02/17/2023 19:00,-4.8,,8.6,320.0,49,1011.1,0.0,20000.0,0.0
02/17/2023 20:00,-5.3,,6.6,290.0,53,1011.6,50.0,20000.0,
02/17/2023 21:00,-5.4,,5.1,290.0,56,1011.9,40.0,20000.0,
02/17/2023 22:00,-5.1,,9.2,290.0,59,1012.1,60.0,20000.0,
02/17/2023 23:00,-5.1,,3.5,290.0,62,1011.9,70.0,20000.0,
02/18/2023 00:00,-4.8,,5.1,290.0,59,1011.7,50.0,20000.0,
02/18/2023 01:00,-4.4,,6.3,320.0,58,1011.4,70.0,20000.0,
02/18/2023 02:00,-4.5,,6.6,320.0,62,1011.5,70.0,20000.0,
02/18/2023 03:00,-4.8,0.0,5.0,320.0,71,1011.8,80.0,14950.0,
02/18/2023 04:00,-5.0,,6.6,290.0,61,1011.7,60.0,20000.0,
02/18/2023 05:00,-5.2,,9.6,290.0,58,1011.7,70.0,20000.0,
02/18/2023 06:00,-5.3,0.0,4.9,290.0,62,1011.8,60.0,20000.0,
02/18/2023 07:00,-5.3,,4.0,290.0,64,1012.2,70.0,19870.0,
02/18/2023 08:00,-4.9,,2.4,290.0,62,1012.6,60.0,20000.0,0.01
02/18/2023 09:00,-4.0,0.0,5.0,320.0,57,1013.3,60.0,20000.0,0.37
02/18/2023 10:00,-2.9,,9.6,290.0,48,1013.3,60.0,20000.0,1.14
02/18/2023 11:00,-2.3,,13.0,290.0,46,1013.0,30.0,20000.0,1.86
02/18/2023 12:00,-1.2,,9.6,320.0,43,1012.6,30.0,20000.0,2.23
02/18/2023 13:00,-0.7,,12.1,320.0,42,1012.3,30.0,20000.0,2.44
02/18/2023 14:00,0.0,,5.4,320.0,42,1012.0,40.0,20000.0,1.9
02/18/2023 15:00,0.8,,9.2,320.0,43,1011.7,50.0,20000.0,1.66
02/18/2023 16:00,1.1,,7.8,320.0,44,1012.0,30.0,20000.0,1.61
02/18/2023 17:00,0.6,,7.6,320.0,48,1012.3,20.0,20000.0,0.94
02/18/2023 18:00,-0.7,,12.3,320.0,50,1012.6,0.0,20000.0,0.16
02/18/2023 19:00,-1.3,,10.9,290.0,54,1013.5,0.0,20000.0,0.0
02/18/2023 20:00,-1.5,,7.6,290.0,55,1014.2,0.0,20000.0,
02/18/2023 21:00,-1.7,,8.9,320.0,58,1014.0,0.0,20000.0,
02/18/2023 22:00,-1.7,,7.9,320.0,62,1014.3,0.0,20000.0,
02/18/2023 23:00,-1.9,,8.0,290.0,63,1014.5,0.0,20000.0,
02/19/2023 00:00,-1.9,,7.6,320.0,62,1014.8,0.0,20000.0,
02/19/2023 01:00,-2.0,,7.2,320.0,63,1014.7,0.0,20000.0,
02/19/2023 02:00,-1.8,,8.0,290.0,64,1014.5,0.0,20000.0,
02/19/2023 03:00,-1.8,,5.3,320.0,66,1014.2,0.0,20000.0,
02/19/2023 04:00,-1.6,,8.2,290.0,62,1013.7,0.0,20000.0,
02/19/2023 05:00,-1.6,,6.9,290.0,63,1013.4,0.0,20000.0,
02/19/2023 06:00,-1.3,,12.3,290.0,62,1012.8,0.0,20000.0,
02/19/2023 07:00,-1.6,,6.9,290.0,65,1013.1,0.0,20000.0,
02/19/2023 08:00,-1.3,,3.8,270.0,63,1013.4,0.0,20000.0,0.02
02/19/2023 09:00,0.0,,4.9,270.0,57,1013.5,0.0,20000.0,0.55
02/19/2023 10:00,3.2,,3.9,250.0,47,1013.1,0.0,20000.0,1.33
02/19/2023 11:00,5.3,,3.6,230.0,46,1012.7,0.0,20000.0,1.91
02/19/2023 12:00,7.0,,3.8,250.0,43,1012.1,0.0,20000.0,2.35
02/19/2023 13:00,8.2,,6.7,270.0,38,1011.1,0.0,20000.0,2.52
02/19/2023 14:00,10.1,,3.9,250.0,35,1010.0,0.0,20000.0,2.46
02/19/2023 15:00,11.4,,5.8,270.0,31,1009.2,0.0,20000.0,2.16
02/19/2023 16:00,11.0,,7.9,230.0,34,1008.8,0.0,20000.0,1.6
02/19/2023 17:00,10.7,,8.0,250.0,38,1008.6,0.0,20000.0,0.85
02/19/2023 18:00,9.7,,7.4,250.0,42,1008.7,0.0,20000.0,0.15
02/19/2023 19:00,8.4,,4.9,250.0,53,1008.8,0.0,19400.0,0.0
02/19/2023 20:00,7.6,,4.8,230.0,55,1009.0,0.0,19260.0,
02/19/2023 21:00,7.3,,5.3,230.0,57,1008.9,0.0,20000.0,
02/19/2023 22:00,7.0,,4.2,250.0,60,1008.8,0.0,20000.0,
02/19/2023 23:00,7.5,,5.1,250.0,63,1008.5,0.0,20000.0,
02/20/2023 00:00,7.3,,4.0,250.0,66,1007.9,0.0,20000.0,
02/20/2023 01:00,7.1,,2.9,250.0,71,1007.5,0.0,17810.0,
02/20/2023 02:00,7.5,,5.1,250.0,75,1007.3,0.0,16220.0,
02/20/2023 03:00,7.5,,3.8,230.0,77,1006.4,0.0,16130.0,
02/20/2023 04:00,7.2,,3.8,230.0,78,1005.5,0.0,15160.0,
02/20/2023 05:00,7.1,,1.7,250.0,81,1005.1,0.0,15230.0,
02/20/2023 06:00,7.3,,2.1,250.0,79,1005.0,0.0,15780.0,
02/20/2023 07:00,7.5,,1.7,250.0,79,1004.9,0.0,15400.0,
02/20/2023 08:00,8.2,,3.0,250.0,74,1005.2,0.0,15230.0,0.01
02/20/2023 09:00,9.9,,4.4,230.0,69,1005.5,0.0,14780.0,0.42
02/20/2023 10:00,11.9,,4.3,230.0,65,1005.3,0.0,15480.0,1.1
02/20/2023 11:00,13.5,,4.7,230.0,59,1005.2,0.0,16060.0,1.72
02/20/2023 12:00,14.6,,6.0,230.0,58,1004.4,0.0,15240.0,2.16
02/20/2023 13:00,15.5,,4.8,230.0,57,1004.0,0.0,14490.0,2.36
02/20/2023 14:00,15.2,,4.8,200.0,60,1003.5,0.0,13700.0,2.27
02/20/2023 15:00,14.2,,4.4,200.0,65,1003.2,0.0,11150.0,1.95
02/20/2023 16:00,13.9,,3.8,200.0,67,1003.4,0.0,9710.0,1.43
02/20/2023 17:00,13.0,,4.9,200.0,70,1003.7,0.0,8520.0,0.74
02/20/2023 18:00,11.6,,4.4,200.0,74,1004.2,0.0,7390.0,0.13
02/20/2023 19:00,11.1,,3.7,230.0,74,1004.7,0.0,6920.0,0.0
02/20/2023 20:00,10.1,,3.4,200.0,80,1004.9,0.0,5760.0,
02/20/2023 21:00,9.6,,2.8,230.0,82,1005.6,0.0,5550.0,
02/20/2023 22:00,9.3,,3.1,230.0,83,1006.7,0.0,5310.0,
02/20/2023 23:00,8.6,,2.4,230.0,85,1007.0,0.0,4760.0,
02/21/2023 00:00,8.5,,2.6,230.0,82,1006.4,0.0,5450.0,
02/21/2023 01:00,8.4,,3.6,250.0,81,1006.1,0.0,5730.0,
02/21/2023 02:00,8.9,,3.3,200.0,78,1006.1,0.0,6480.0,
02/21/2023 03:00,9.1,,3.4,230.0,76,1006.1,0.0,6150.0,
02/21/2023 04:00,8.2,,0.6,160.0,83,1005.7,0.0,5770.0,
02/21/2023 05:00,8.0,,0.8,160.0,82,1005.6,0.0,6110.0,
02/21/2023 06:00,7.9,,0.7,160.0,82,1005.5,0.0,6520.0,
02/21/2023 07:00,7.7,,1.2,230.0,84,1005.9,0.0,6150.0,
02/21/2023 08:00,8.2,,0.3,0.0,81,1006.2,0.0,7540.0,0.03
02/21/2023 09:00,9.5,,1.8,200.0,74,1006.5,0.0,10950.0,0.53
02/21/2023 10:00,12.6,,2.7,200.0,62,1006.3,0.0,16130.0,1.29
02/21/2023 11:00,15.1,,4.7,200.0,51,1006.2,0.0,20000.0,1.89
02/21/2023 12:00,16.8,,4.0,200.0,49,1005.7,0.0,20000.0,2.32
02/21/2023 13:00,18.3,,6.1,230.0,44,1005.1,0.0,20000.0,2.51
02/21/2023 14:00,17.7,,7.1,200.0,48,1004.6,0.0,20000.0,2.43
02/21/2023 15:00,17.3,,5.1,200.0,49,1004.5,0.0,20000.0,2.12
02/21/2023 16:00,16.5,,5.7,200.0,55,1004.6,0.0,20000.0,1.57
02/21/2023 17:00,15.8,,6.8,230.0,58,1004.9,0.0,20000.0,0.85
02/21/2023 18:00,14.9,,5.0,230.0,59,1005.3,0.0,20000.0,0.19
02/21/2023 19:00,13.4,,5.2,230.0,66,1005.8,0.0,20000.0,0.0
02/21/2023 20:00,12.6,,5.3,230.0,75,1005.8,0.0,16760.0,
02/21/2023 21:00,12.1,,3.5,230.0,80,1006.4,0.0,14780.0,
02/21/2023 22:00,11.8,,3.4,230.0,83,1006.4,0.0,13900.0,
02/21/2023 23:00,11.4,,4.3,230.0,86,1006.4,0.0,11510.0,
02/22/2023 00:00,11.8,,4.0,230.0,83,1006.2,0.0,17050.0,
02/22/2023 01:00,11.2,,2.8,200.0,91,1006.0,0.0,10010.0,
02/22/2023 02:00,11.3,,3.5,230.0,92,1005.7,30.0,8430.0,
02/22/2023 03:00,11.8,,4.6,230.0,94,1005.4,20.0,8560.0,
02/22/2023 04:00,11.3,,1.8,200.0,96,1005.0,30.0,6010.0,
02/22/2023 05:00,11.0,,2.0,200.0,97,1004.9,30.0,8070.0,
02/22/2023 06:00,10.9,,0.6,110.0,94,1005.1,0.0,10260.0,
02/22/2023 07:00,10.7,,1.6,270.0,97,1004.9,0.0,7440.0,
02/22/2023 08:00,10.6,,1.6,200.0,98,1005.0,30.0,5260.0,0.03
02/22/2023 09:00,11.8,,2.0,230.0,97,1005.5,50.0,6290.0,0.41
02/22/2023 10:00,13.1,,2.8,200.0,90,1005.3,0.0,10430.0,1.25
02/22/2023 11:00,14.1,,4.6,200.0,81,1005.0,0.0,14380.0,1.87
02/22/2023 12:00,15.5,,4.8,200.0,72,1004.5,0.0,17220.0,2.28
02/22/2023 13:00,16.6,,4.7,200.0,64,1003.7,0.0,20000.0,2.46
02/22/2023 14:00,17.1,,5.0,200.0,62,1002.9,0.0,20000.0,2.36
02/22/2023 15:00,16.7,,4.7,200.0,63,1002.7,0.0,19500.0,2.01
02/22/2023 16:00,16.7,,5.3,200.0,62,1002.9,0.0,17450.0,1.42
02/22/2023 17:00,19.5,,9.4,290.0,34,1003.5,0.0,14220.0,0.77
02/22/2023 18:00,17.9,,8.1,320.0,27,1004.6,0.0,20000.0,0.15
02/22/2023 19:00,16.4,,5.3,320.0,33,1006.2,0.0,20000.0,0.0
02/22/2023 20:00,14.7,,8.1,290.0,23,1007.6,0.0,20000.0,
02/22/2023 21:00,12.9,,9.1,320.0,30,1008.8,0.0,20000.0,
02/22/2023 22:00,11.2,,12.1,320.0,33,1009.4,0.0,20000.0,
02/22/2023 23:00,9.6,,6.1,320.0,35,1010.3,30.0,19620.0,
02/23/2023 00:00,8.3,,8.4,320.0,35,1011.5,0.0,20000.0,
02/23/2023 01:00,6.7,,10.1,320.0,33,1011.6,10.0,20000.0,
02/23/2023 02:00,5.6,,10.8,320.0,38,1011.9,0.0,20000.0,
02/23/2023 03:00,4.6,,12.1,320.0,42,1012.3,0.0,20000.0,
02/23/2023 04:00,4.1,,12.1,320.0,40,1012.7,0.0,20000.0,
02/23/2023 05:00,3.8,,9.8,320.0,32,1013.9,0.0,20000.0,
02/23/2023 06:00,3.4,,2.6,360.0,34,1015.0,30.0,20000.0,
02/23/2023 07:00,2.9,,5.6,320.0,36,1015.3,70.0,20000.0,
02/23/2023 08:00,3.3,,2.1,320.0,34,1015.5,60.0,20000.0,0.03
02/23/2023 09:00,4.3,,1.5,200.0,34,1015.8,50.0,20000.0,0.49
02/23/2023 10:00,6.7,,1.5,230.0,25,1016.1,60.0,20000.0,1.2
02/23/2023 11:00,8.7,,2.8,270.0,20,1015.9,60.0,20000.0,1.71
02/23/2023 12:00,10.2,,2.4,340.0,24,1015.4,50.0,20000.0,2.2
02/23/2023 13:00,10.4,,1.6,160.0,21,1014.3,40.0,20000.0,2.27
02/23/2023 14:00,12.1,,2.1,160.0,19,1013.4,70.0,20000.0,2.09
02/23/2023 15:00,12.8,,2.5,270.0,19,1013.1,60.0,20000.0,1.63
02/23/2023 16:00,12.1,,1.4,50.0,24,1013.0,50.0,20000.0,1.1
02/23/2023 17:00,12.2,,3.7,320.0,11,1013.0,60.0,20000.0,0.55
02/23/2023 18:00,10.8,,3.3,320.0,11,1013.5,50.0,20000.0,0.09
02/23/2023 19:00,9.5,,2.1,270.0,17,1014.0,40.0,20000.0,0.0
02/23/2023 20:00,8.7,,4.9,290.0,19,1014.3,70.0,20000.0,
02/23/2023 21:00,8.0,,7.1,320.0,22,1014.6,50.0,20000.0,
02/23/2023 22:00,7.2,,5.6,320.0,24,1014.9,10.0,20000.0,
02/23/2023 23:00,6.6,,1.7,320.0,27,1015.2,10.0,20000.0,
02/24/2023 00:00,6.0,,2.1,320.0,32,1014.9,0.0,20000.0,
02/24/2023 01:00,5.4,,0.8,360.0,33,1015.3,0.0,20000.0,
02/24/2023 02:00,4.8,,1.1,270.0,36,1015.6,10.0,20000.0,
02/24/2023 03:00,4.7,,1.2,360.0,32,1015.4,0.0,17020.0,
02/24/2023 04:00,4.4,,1.3,270.0,41,1015.4,0.0,20000.0,
02/24/2023 05:00,4.3,,2.6,20.0,46,1015.6,0.0,20000.0,
02/24/2023 06:00,4.2,,1.6,70.0,42,1015.7,0.0,20000.0,
02/24/2023 07:00,4.2,,2.0,70.0,33,1016.2,0.0,20000.0,
02/24/2023 08:00,5.0,,3.3,50.0,25,1016.6,70.0,20000.0,0.01
02/24/2023 09:00,5.1,,6.3,50.0,35,1017.1,40.0,20000.0,0.37
02/24/2023 10:00,6.4,,5.3,70.0,29,1017.3,40.0,20000.0,1.14
02/24/2023 11:00,7.5,,5.8,50.0,26,1017.1,70.0,20000.0,1.46
02/24/2023 12:00,7.6,,4.6,50.0,26,1016.9,100.0,20000.0,1.19
02/24/2023 13:00,7.9,,4.4,50.0,25,1016.3,100.0,20000.0,0.86
02/24/2023 14:00,7.7,,5.2,50.0,23,1015.7,100.0,20000.0,0.36
02/24/2023 15:00,8.1,,3.7,50.0,30,1015.4,100.0,20000.0,0.54
02/24/2023 16:00,8.3,,2.1,70.0,25,1015.0,100.0,20000.0,0.41
02/24/2023 17:00,8.4,,1.4,70.0,32,1015.4,100.0,20000.0,0.11
02/24/2023 18:00,8.3,,1.1,90.0,32,1015.5,100.0,20000.0,0.01
02/24/2023 19:00,8.4,,1.3,90.0,39,1015.7,90.0,20000.0,0.0
02/24/2023 20:00,8.2,,1.5,50.0,37,1016.0,90.0,20000.0,
02/24/2023 21:00,7.9,,1.4,50.0,32,1016.3,50.0,20000.0,
02/24/2023 22:00,8.0,,2.3,50.0,32,1016.8,40.0,20000.0,
02/24/2023 23:00,7.8,,4.2,50.0,44,1016.8,40.0,20000.0,
02/25/2023 00:00,7.4,,4.3,50.0,55,1016.3,0.0,20000.0,
02/25/2023 01:00,7.4,,3.8,50.0,65,1015.7,30.0,20000.0,
02/25/2023 02:00,7.3,,4.0,50.0,69,1015.7,80.0,20000.0,
02/25/2023 03:00,6.6,,5.3,50.0,71,1015.6,80.0,20000.0,
02/25/2023 04:00,6.7,,5.7,50.0,71,1015.2,50.0,20000.0,
02/25/2023 05:00,6.2,,5.5,50.0,73,1015.0,60.0,20000.0,
02/25/2023 06:00,6.6,,4.8,50.0,73,1015.2,90.0,20000.0,
02/25/2023 07:00,6.4,,5.1,50.0,73,1015.4,100.0,20000.0,
02/25/2023 08:00,6.7,,6.1,70.0,73,1015.2,100.0,20000.0,0.0
02/25/2023 09:00,6.9,,4.1,50.0,71,1015.4,100.0,20000.0,0.0
02/25/2023 10:00,7.4,,4.2,50.0,71,1015.8,100.0,20000.0,0.02
02/25/2023 11:00,7.7,,5.8,50.0,68,1015.3,100.0,20000.0,0.22
02/25/2023 12:00,7.7,0.0,3.6,70.0,69,1014.8,100.0,20000.0,0.43
02/25/2023 13:00,8.2,,2.9,20.0,67,1014.7,100.0,20000.0,0.47
02/25/2023 14:00,8.7,,3.3,70.0,69,1014.3,100.0,20000.0,0.15
02/25/2023 15:00,8.0,0.0,5.5,50.0,74,1013.6,100.0,16460.0,0.03
02/25/2023 16:00,7.5,,5.1,50.0,82,1013.0,100.0,12740.0,0.03
02/25/2023 17:00,7.4,,8.1,70.0,85,1011.4,100.0,16710.0,0.03
02/25/2023 18:00,7.8,1.6,5.6,20.0,78,1012.4,100.0,17760.0,0.0
02/25/2023 19:00,7.7,,6.3,20.0,77,1013.1,20.0,18900.0,0.0
02/25/2023 20:00,7.4,,4.4,20.0,83,1013.6,100.0,13920.0,
02/25/2023 21:00,7.0,1.1,5.9,50.0,87,1013.3,100.0,7510.0,
02/25/2023 22:00,6.7,,6.3,50.0,90,1013.1,100.0,10300.0,
02/25/2023 23:00,6.6,,7.0,50.0,89,1012.4,100.0,10370.0,
02/26/2023 00:00,6.5,6.5,6.5,70.0,87,1012.0,100.0,11600.0,
02/26/2023 01:00,6.4,,6.8,50.0,90,1011.7,100.0,10530.0,
02/26/2023 02:00,6.2,,5.7,50.0,89,1011.1,100.0,12330.0,
02/26/2023 03:00,6.2,4.7,6.4,70.0,89,1010.5,100.0,14410.0,
02/26/2023 04:00,6.4,,7.7,70.0,88,1010.5,100.0,8480.0,
02/26/2023 05:00,6.4,,6.6,70.0,87,1010.8,100.0,9540.0,
